id,name,genres,followers,popularity,mean_danceability,sd_danceability,mean_energy,sd_energy,mean_key,sd_key,mean_loudness,sd_loudness,mean_mode,sd_mode,mean_speechiness,sd_speechiness,mean_acousticness,sd_acousticness,mean_instrumentalness,sd_instrumentalness,mean_liveness,sd_liveness,mean_valence,sd_valence,mean_tempo,sd_tempo,mean_duration_ms,sd_duration_ms,mean_time_signature,sd_time_signature,mean_chorus_hit,sd_chorus_hit,mean_sections,sd_sections,mean_target,sd_target
39NR3AUhpbbqKM33vWn2fp,Brothers Osborne,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",816925.0,68,0.645,0.1272792206,0.8605,0.0417193001,7.5,2.1213203436,-5.7155,0.2580939751,1.0,0.0,0.03205,0.0016263456,0.02153,0.0281004235,0.174,0.0608111832,0.219,0.1018233765,0.6345,0.1718269478,110.002,18.4059895143,276033.5,83768.8190468267,4.0,0.0,32.11543,3.6863314981,9.0,0.0,1.0,0.0
7oEkUINVIj1Nr3Wnj8tzqr,Gilberto Gil,"['bossa nova', 'mpb', 'samba', 'tropicalia', 'violao']",814926.0,68,0.5533977273,0.1276777139,0.4834329545,0.235420028,4.9545454545,3.4271032334,-11.6814204545,4.054004255,0.7045454545,0.4588614322,0.0796477273,0.0899941824,0.5781934432,0.2832884784,0.053301244,0.137424199,0.2136715909,0.1910719386,0.6681704545,0.226964437,116.0942954545,27.1183555498,233458.0,111397.1919831202,3.875,0.4237896898,41.6575195455,18.6119169336,10.6931818182,5.1335228086,0.0,0.0
320EPCSEezHt1rtbfwH6Ck,The Monkees,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']",794303.0,68,0.4914210526,0.1463926667,0.6350526316,0.1793223273,5.7368421053,3.413081131,-8.6002105263,2.7300917888,0.8421052632,0.3746343246,0.0417157895,0.0178284187,0.2614910526,0.2645585366,0.1188565537,0.2597595768,0.2235947368,0.1713098573,0.6492631579,0.2047453275,132.4954736842,36.1832837177,171549.2631578947,29139.9645386845,4.0,0.0,36.8166078947,13.5747447829,8.6315789474,2.3619795445,1.0,0.0
4vpDg7Y7fU982Ds30zawDA,The Band,"['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'swamp rock']",764643.0,68,0.6107777778,0.1647610222,0.7601111111,0.123765347,6.3333333333,4.3011626335,-8.1013333333,1.5049770762,1.0,0.0,0.0775666667,0.0665692872,0.3438555556,0.2515307889,0.0109052778,0.018780235,0.3032888889,0.3292716638,0.8243333333,0.1734884722,135.8944444444,29.6214097323,242792.5555555556,39126.1203453368,4.0,0.0,42.8264388889,8.4935468624,9.8888888889,1.9002923752,1.0,0.0
3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']",759593.0,68,0.5410625,0.1193127368,0.60225,0.1819536571,5.0,3.7058512292,-7.027875,2.1062850353,0.6875,0.4787135539,0.0466875,0.0178048261,0.158683125,0.2215977801,0.0015085012,0.0048504076,0.18480625,0.2255909261,0.27243125,0.1693498655,112.541375,25.7138169677,232142.4375,41534.1978759171,3.875,0.3415650255,35.7235975,10.8463689717,10.25,1.5275252317,0.0,0.0
01aC2ikO4Xgb2LUpf9JfKp,Gary Clark Jr.,"['blues rock', 'electric blues', 'funk', 'modern alternative rock', 'modern blues', 'modern blues rock', 'rock', 'soul blues', 'texas blues']",759264.0,68,0.269,0.0593969696,0.682,0.0169705627,8.0,1.4142135624,-5.3735,0.4235569619,1.0,0.0,0.05015,0.0188797511,0.18985,0.2307289427,0.1665,0.0756604256,0.522,0.5402295808,0.303,0.0197989899,149.38,30.4932728319,363060.0,165566.2243877054,4.0,0.0,29.07349,15.6855093108,14.0,2.8284271247,0.0,0.0
7fIvjotigTGWqjIz6EP1i4,Four Tops,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']",753309.0,68,0.5913333333,0.0945054533,0.6728461538,0.1324977733,4.0,3.4641016151,-8.6487948718,2.2773847903,0.7435897436,0.4423590301,0.0445666667,0.0270811678,0.2493992308,0.1526229557,0.0002825156,0.0008130659,0.1630282051,0.1112045577,0.7493333333,0.1816647191,116.3060769231,20.1024795608,194447.1282051282,49531.0842146942,3.9743589744,0.1601281538,36.9270289744,14.8752845616,9.0512820513,1.9459636761,1.0,0.0
6I3M904Y9IwgDjrQ9pANiB,Kenny G,"['smooth jazz', 'smooth saxophone']",739038.0,68,0.4011111111,0.1288482096,0.3923333333,0.1230711177,5.5555555556,3.5039660069,-10.8972222222,2.8609783632,0.8888888889,0.3333333333,0.0301111111,0.0040961703,0.2693477778,0.2819444959,0.3361655556,0.3728985508,0.1591222222,0.0863122786,0.1983111111,0.1244808062,105.6894444444,40.6174030377,325724.5555555556,62430.0312712382,4.0,0.0,48.2925288889,11.0783059616,13.5555555556,3.3208098075,1.0,0.0
4FtSnMlCVxCswABUmdhwpm,Carly Simon,"['adult standards', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",733911.0,68,0.5908421053,0.1168818317,0.5259315789,0.180358994,4.6315789474,3.7000079026,-12.5230526316,3.2731465234,0.6842105263,0.4775669329,0.0330052632,0.0066501022,0.3841826316,0.3065058541,0.0021797205,0.0091360187,0.1532473684,0.0960734636,0.6724210526,0.2133078932,116.4573157895,24.6137096623,237148.5263157895,25251.4415570201,4.0,0.0,34.8383426316,12.0569836982,10.4210526316,2.2439001135,1.0,0.0
2vm8GdHyrJh2O2MfbQFYG0,Ingrid Michaelson,"['acoustic pop', 'ectofolk', 'indiecoustica', 'lilith', 'neo mellow', 'pop', 'pop rock']",722496.0,68,0.7236666667,0.2188820078,0.6173333333,0.3112142884,5.6666666667,2.0816659995,-7.2483333333,1.8528465488,1.0,0.0,0.0433,0.0028478062,0.3106666667,0.4017217113,8.16e-06,7.7825e-06,0.0884666667,0.0409567251,0.6506666667,0.3178825779,112.645,24.9057654369,168160.0,46526.2395751043,4.0,0.0,36.6211133333,5.9724183607,7.3333333333,0.5773502692,1.0,0.0
3rxeQlsv0Sc2nyYaZ5W71T,Chet Baker,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",713370.0,68,0.476,0.0302765035,0.08075,0.0364725924,4.5,3.0,-18.878,1.1533163775,0.75,0.5,0.036025,0.0045110051,0.9625,0.0160104133,0.82,0.1531295748,0.13275,0.0236696008,0.19325,0.0443950072,114.1875,12.3092214891,314010.0,78543.3317729774,3.75,0.5,34.0535275,8.3386690097,15.0,3.559026084,0.0,0.0
3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,"['neo mellow', 'pop rock']",654900.0,68,0.5365555556,0.0936257325,0.8375555556,0.1096324668,5.2222222222,4.5765100726,-5.4084444444,2.0007592378,0.7777777778,0.4409585518,0.0466777778,0.0251212449,0.0373211111,0.0312007013,3.0356e-06,8.7307e-06,0.0929666667,0.02598995,0.6583333333,0.1786344032,129.6298888889,38.2342441159,244740.7777777778,17139.2063831569,3.8888888889,0.3333333333,40.1515677778,12.5747258815,9.7777777778,0.9718253158,1.0,0.0
3sFhA6G1N0gG1pszb6kk1m,Wings,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",650259.0,68,0.5735333333,0.1517177203,0.5044666667,0.1648041551,5.2666666667,3.514595418,-12.4059333333,2.4266862905,0.6666666667,0.4879500365,0.04918,0.0198128097,0.1992726667,0.2083772161,0.0500270727,0.0887696185,0.1980133333,0.1551419344,0.5812,0.2478093161,121.885,27.1008884936,252422.1333333333,56798.7209864381,4.0666666667,0.2581988897,36.5232666667,14.8669911099,11.4,2.3237900077,1.0,0.0
1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",624187.0,68,0.405,0.1640137189,0.20908,0.1907152511,3.4,1.5165750888,-16.5446,4.2789639283,0.8,0.4472135955,0.04034,0.0086875198,0.9692,0.0277794888,0.26057424,0.4026887049,0.1868,0.1373124175,0.34886,0.1941992482,100.233,15.4703540037,157354.6,81637.5449796232,3.8,0.4472135955,42.842976,22.9607225684,8.2,2.4899799196,0.0,0.0
2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,"['disco', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'post-disco', 'quiet storm', 'soft rock']",617225.0,68,0.6784347826,0.13727869,0.7484347826,0.1612732932,5.4347826087,3.775833285,-8.6614347826,3.1006228088,0.7391304348,0.4489777585,0.067,0.0482391674,0.1981043478,0.1863783334,0.0306877148,0.1435180897,0.2570782609,0.2521986175,0.7163043478,0.1819723842,115.5631304348,18.1851964678,303673.2173913043,85739.978967572,4.0,0.0,40.7673056522,12.5636985287,12.4782608696,3.4885470434,1.0,0.0
1gRNBaI4yn6wCCTvRhGWh8,Don McLean,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",606090.0,68,0.4522857143,0.1069387898,0.3995714286,0.1420279986,4.0,3.2659863237,-12.8937142857,1.7350542464,1.0,0.0,0.0376857143,0.0141247335,0.5411142857,0.3278978877,0.0005108814,0.0011978972,0.1632428571,0.1006897522,0.5851428571,0.2319392367,143.2105714286,46.7644479238,188674.4285714286,43011.8009576331,3.8571428571,0.377964473,40.4535085714,10.7954974488,9.0,1.8257418584,1.0,0.0
6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,"['alternative dance', 'alternative r&b', 'chillwave', 'indie pop', 'indie soul', 'indietronica', 'new rave', 'nu gaze']",585253.0,68,0.629,,0.823,,1.0,,-5.744,,1.0,,0.0597,,0.35,,0.039,,0.0801,,0.397,,169.961,,223773.0,,4.0,,24.04112,,10.0,,0.0,
6Tyzp9KzpiZ04DABQoedps,Little Dragon,"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'downtempo', 'electronica', 'electropop', 'escape room', 'gothenburg indie', 'indie soul', 'indietronica', 'neo soul', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",568258.0,68,0.69,0.0141421356,0.6755,0.0883883476,1.0,0.0,-5.1785,1.1037936854,1.0,0.0,0.0468,0.0203646753,0.035,0.004384062,0.120635,0.1631507476,0.1465,0.1039446968,0.7095,0.1223294731,101.067,60.765928348,241907.0,44745.7171134847,4.0,0.0,104.321755,89.8001641187,7.0,1.4142135624,0.0,0.0
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,"['dance pop', 'europop', 'hollywood', 'movie tunes', 'pop', 'post-teen pop', 'show tunes']",557691.0,68,0.7136666667,0.1720503802,0.86,0.0415692194,7.3333333333,0.5773502692,-4.364,0.2320948082,1.0,0.0,0.071,0.0296180688,0.1239333333,0.0936462137,5.04667e-05,2.74241e-05,0.24,0.1489563695,0.6636666667,0.0230940108,117.0043333333,28.6019323357,240288.6666666667,10661.9274211248,4.0,0.0,28.2101833333,7.3904587233,9.0,3.4641016151,1.0,0.0
6Uh8uJyN9g7oFjDK16nJgb,Juelz Santana,"['gangster rap', 'harlem hip hop', 'hip hop', 'nyc rap', 'pop rap', 'rap', 'trap']",552502.0,68,0.942,,0.892,,6.0,,-6.363,,0.0,,0.196,,0.023,,0.000897,,0.264,,0.595,,100.007,,180493.0,,4.0,,22.43057,,10.0,,1.0,
5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,"['dance pop', 'latin', 'latin pop', 'new wave pop', 'pop', 'soft rock']",505098.0,68,0.6343684211,0.1276262819,0.6199473684,0.2134685701,6.4210526316,2.9686470819,-10.0258421053,2.9559245454,0.8421052632,0.3746343246,0.0384263158,0.0135707137,0.3152215789,0.2435729297,0.0005960458,0.0013314754,0.1449210526,0.1120434766,0.5883157895,0.2454046664,121.699,21.6263438529,255603.4210526316,30027.5460874692,4.0,0.0,40.0220789474,10.9402869036,11.7368421053,2.0505312391,1.0,0.0
0xliTEbFfy5HQHvsTknTkX,Alphaville,"['europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",503735.0,68,0.6185,0.1831406563,0.4485,0.0487903679,5.5,4.9497474683,-12.308,4.0191949443,0.0,0.0,0.034,0.0091923882,0.2445,0.2481944802,0.03495,0.045466966,0.286,0.0707106781,0.286,0.0664680374,117.234,27.7016152598,256433.0,42040.326568665,4.0,0.0,32.46206,14.0380212213,8.5,2.1213203436,1.0,0.0
4N8BwYTEC6XqykGvXXlmfv,George Benson,"['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soft rock', 'soul', 'soul jazz', 'yacht rock']",503094.0,68,0.6936923077,0.1339542115,0.51,0.1603995012,5.3846153846,3.4287622047,-12.9484615385,2.4032425531,0.3846153846,0.5063696835,0.0433846154,0.0097806651,0.2596,0.1314189738,0.0686761092,0.2387504531,0.1322076923,0.0745287468,0.7933846154,0.1784874125,121.0701538462,34.0215364312,260441.0769230769,43944.9743419001,4.0,0.0,44.1558176923,17.6692606657,11.0769230769,2.5968422639,1.0,0.0
3vDpQbGnzRbRVirXlfQagB,Sturgill Simpson,"['alternative americana', 'indie folk', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']",498613.0,68,0.5224,0.0674781446,0.4224,0.1783404048,5.2,3.4205262753,-8.5538,1.3619863068,1.0,0.0,0.04032,0.0176903081,0.4032,0.2972737795,0.001935424,0.0030469444,0.1148,0.0207773916,0.5422,0.2018791718,119.941,45.7865193206,180066.8,34170.7095507249,4.0,0.0,39.607042,21.443278415,7.4,0.894427191,0.0,0.0
5YFS41yoX0YuFY39fq21oN,Bob Sinclar,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'vocal house']",460637.0,68,0.738,,0.932,,8.0,,-1.898,,0.0,,0.0959,,0.074,,0.000121,,0.0623,,0.624,,126.994,,204230.0,,4.0,,45.65503,,8.0,,0.0,
5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,"['adult standards', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",421648.0,68,0.5426153846,0.1997438103,0.5116,0.2544757618,5.4615384615,3.1255768698,-10.9947692308,2.9128751305,0.8461538462,0.3755338081,0.0651461538,0.0587520016,0.4957307692,0.3031261272,0.0101705369,0.0321589665,0.1215846154,0.1152717936,0.4933846154,0.3233732463,119.6831538462,33.4132887158,234431.9230769231,59624.1513810491,3.9230769231,0.2773500981,40.6057346154,12.3373361772,10.0,2.3804761428,1.0,0.0
77ZUbcdoU5KCPHNUl8bgQy,João Gilberto,"['bossa nova', 'brazilian jazz', 'jazz guitar', 'mpb', 'samba', 'violao']",405121.0,68,0.498,0.0899481332,0.19228,0.1258479841,3.5,3.2058973436,-20.972,5.9422326519,0.7,0.4830458915,0.04772,0.0158410017,0.8095,0.1008279613,0.349219451,0.3682919788,0.19447,0.2664288942,0.3968,0.2084150773,107.4225,19.3127750595,269377.3,133688.9304202109,4.0,0.0,28.945421,13.6828692558,13.5,6.132789831,0.0,0.0
0Je74SitssvJg1w4Ra2EK7,4 Non Blondes,"['new wave pop', 'pop rock']",317119.0,68,0.694,,0.268,,9.0,,-13.184,,1.0,,0.064,,0.986,,0.885,,0.121,,0.207,,128.156,,313124.0,,4.0,,29.86197,,15.0,,1.0,
5zaXYwewAXedKNCff45U5l,Dusty Springfield,"['adult standards', 'brill building pop', 'british invasion', 'folk', 'folk rock', 'mellow gold', 'motown', 'soul', 'vocal jazz']",313160.0,68,0.456625,0.1130633303,0.497625,0.1619575562,5.5625,3.3460175333,-9.3436875,2.4136382418,0.75,0.4472135955,0.03666875,0.0125360663,0.51385,0.2576488308,4.5663e-06,9.2041e-06,0.20530625,0.1659690673,0.56025,0.2429259146,120.0889375,28.0927675804,175875.9375,27639.6024777703,3.625,0.5,38.452376875,14.7857353736,8.75,1.5705625319,1.0,0.0
5j9R5dTGerKvdXopZnfJh9,Ramon Ayala Y Sus Bravos Del Norte,"['corrido', 'norteno', 'regional mexican']",300315.0,68,0.626,0.1105802876,0.5234,0.1084565746,6.4666666667,3.5227154029,-6.7444666667,1.7154968404,1.0,0.0,0.0667933333,0.0246050072,0.5749333333,0.2566349455,0.0002292907,0.0007684304,0.09514,0.0587785894,0.7846,0.1286611274,139.4005333333,46.4484319124,198349.2,35818.3047321577,3.1333333333,0.743223353,44.3515633333,14.6520980201,9.6,2.6939084723,0.0,0.0
0FMucZsEnCxs5pqBjHjIc8,Stan Getz,"['adult standards', 'bossa nova', 'cool jazz', 'jazz', 'jazz saxophone', 'latin jazz', 'samba-jazz', 'vocal jazz']",295211.0,68,0.5316226415,0.0943486224,0.3229283019,0.1569326563,4.4339622642,3.6977614536,-14.9661698113,3.3986284153,0.6226415094,0.4893643874,0.0593943396,0.0763613057,0.7934150943,0.1736835577,0.1424880534,0.2590648664,0.1785849057,0.1570278863,0.5744150943,0.1718463574,115.3615660377,28.1101192965,293421.4339622642,88713.2910923874,3.9433962264,0.3047757271,42.9936075472,27.6141700954,13.4716981132,4.1998341249,0.0,0.0
0cwmNvclzPd8mQnoHuIksj,Vengaboys,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",275707.0,68,0.7925,0.0106066017,0.8995,0.0077781746,7.0,1.4142135624,-7.6375,0.4122432534,0.5,0.7071067812,0.04245,0.0034648232,0.009415,0.0019586858,0.648,0.2983990617,0.03725,0.0123743687,0.968,0.0014142136,137.249,1.7408968953,213033.5,15829.9995104232,4.0,0.0,33.91701,10.827473592,8.0,1.4142135624,1.0,0.0
436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,"['classical', 'french romanticism', 'late romantic era']",269783.0,68,0.3064,0.1504025709,0.100709,0.0939350459,4.9,3.8427420765,-25.7684,8.0153766142,0.6,0.5163977795,0.04307,0.0108106994,0.9367,0.0818155785,0.7811,0.2227482136,0.19106,0.1727985867,0.15638,0.0942851797,96.4364,24.6468585161,179123.9,169889.3361668445,3.8,0.4216370214,30.483493,14.46181159,9.5,8.8600225733,0.0,0.0
60gmlHZmT16wiO9GiXKYK9,Chris Janson,"['contemporary country', 'country', 'country road', 'modern country rock']",228311.0,68,0.551,0.0446840762,0.696,0.2667595672,0.75,0.9574271078,-5.7195,2.4107549993,1.0,0.0,0.0556,0.0204642778,0.291175,0.3625978339,0.0,0.0,0.17925,0.1155490516,0.61175,0.2617917429,151.95625,45.8845437475,185216.25,17540.765611854,4.0,0.0,35.5019575,11.8779577071,8.0,2.1602468995,1.0,0.0
3V79CTgRnsDdJSTqKitROv,Nobuo Uematsu,"['anime score', 'chiptune', 'final fantasy', 'japanese classical', 'japanese vgm', 'video game music']",219160.0,68,0.4227538462,0.119163888,0.3625727692,0.2254845605,5.1076923077,3.3917320286,-12.6928615385,3.1550803817,0.5692307692,0.4990375352,0.0448615385,0.0172927883,0.4923753102,0.3644259804,0.7582815385,0.2956052821,0.2005646154,0.1158039769,0.5257276923,0.2707563506,128.0129230769,36.9612212441,117004.9230769231,64632.7226648554,3.8615384615,0.5555662392,32.8170849231,17.5554750167,6.1076923077,3.0573838741,0.0,0.0
4SGDDnlwi5G42HTGzYl2Fc,2WEI,['epicore'],102784.0,68,0.368,,0.628,,8.0,,-9.674,,1.0,,0.0682,,0.18,,0.226,,0.147,,0.058,,119.994,,237203.0,,4.0,,24.84017,,9.0,,0.0,
4gHcu2JoaXJ0mV4aNPCd7N,Benny Sings,"['dutch pop', 'indie soul']",90565.0,68,0.8385,0.1011162697,0.365,0.0084852814,8.5,2.1213203436,-12.7455,2.2832477965,0.5,0.7071067812,0.06465,0.0447598592,0.51,0.2800142853,0.0287,0.0207889394,0.0893,0.0118793939,0.698,0.1414213562,96.5215,2.1375837995,186960.0,29793.237118514,4.0,0.0,47.832725,15.6048072138,8.5,2.1213203436,0.0,0.0
4hKkEHkaqCsyxNxXEsszVH,John Travolta,['hollywood'],79889.0,68,0.4975,0.1195951504,0.49925,0.2406357898,4.5,4.1231056256,-12.776,2.5882982827,0.75,0.5,0.049925,0.0362023365,0.52225,0.4136571648,0.01423935,0.0163515577,0.106575,0.0285075867,0.601,0.2370302372,122.24225,37.6065448947,196180.0,10838.3101081303,4.0,0.0,53.2292425,32.6506447922,7.75,1.2583057392,1.0,0.0
5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,"['disney', 'hollywood', 'movie tunes', 'show tunes']",68920.0,68,0.571,,0.307,,1.0,,-10.958,,0.0,,0.0499,,0.649,,0.0,,0.178,,0.108,,83.72,,163387.0,,4.0,,44.13681,,7.0,,1.0,
6V3F8MZrOKdT9fU686ybE9,Mark Morrison,"['british soul', 'new jack swing']",55141.0,68,0.6975,0.0247487373,0.6135,0.3104198769,4.0,2.8284271247,-8.606,4.5636671658,0.5,0.7071067812,0.07355,0.0487196572,0.060155,0.0761483293,0.000725,0.0010253048,0.1289,0.049638896,0.4935,0.1675843071,118.4955,32.5389327499,271646.5,82807.153824413,4.0,0.0,37.969355,20.5311635898,11.0,2.8284271247,1.0,0.0
5wTdspmxzb8V4ZjvDodpBo,A Touch Of Class,"['bubblegum dance', 'europop']",16914.0,68,0.6625,0.0876339791,0.78475,0.1598657919,8.0,3.9279220242,-7.6775,1.0908247208,0.25,0.4629100499,0.0456875,0.0288891199,0.1395125,0.1545080066,0.0014680275,0.0022006708,0.107125,0.0314525834,0.5625,0.2598653497,127.15425,10.5632370275,227263.0,15909.2559222611,4.0,0.0,34.46409,10.1770101117,10.375,1.4078859532,0.0,0.0
7B4hKK0S9QYnaoqa9OuwgX,Eazy-E,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",3070127.0,67,0.7483333333,0.0323161466,0.691,0.1919479096,7.3333333333,4.0414518843,-5.9996666667,3.6783476363,0.3333333333,0.5773502692,0.3123333333,0.0432473506,0.0408666667,0.0240608257,1.16667e-05,2.02073e-05,0.3736666667,0.2587901338,0.6936666667,0.102163268,116.9503333333,46.4502566229,307164.3333333333,50613.7402819959,4.0,0.0,46.3013533333,32.3566643677,13.3333333333,5.5075705473,1.0,0.0
4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'social media pop', 'talent show', 'viral pop']",2343826.0,67,0.694,,0.891,,9.0,,-2.94,,1.0,,0.0949,,0.0562,,0.0,,0.561,,0.563,,97.939,,214573.0,,4.0,,54.18436,,5.0,,1.0,
0WOxhx4hikIsyF3CRPLC8W,Famous Dex,"['chicago rap', 'drill', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",2181979.0,67,0.733,,0.678,,6.0,,-7.771,,1.0,,0.438,,0.121,,0.0,,0.344,,0.841,,175.985,,142000.0,,4.0,,56.51836,,6.0,,1.0,
3EXdLajEO02ziZ90P90bSW,Lil Xan,"['emo rap', 'underground hip hop']",2153178.0,67,0.821,,0.434,,10.0,,-9.194,,0.0,,0.118,,0.434,,0.0,,0.128,,0.241,,120.012,,187173.0,,4.0,,26.81192,,9.0,,1.0,
0kbYTNQb4Pb1rPbbaF0pT4,Miles Davis,"['cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']",2081219.0,67,0.46728125,0.0969403656,0.42853125,0.1834743516,5.65625,3.7209899394,-12.78903125,2.9621471014,0.625,0.4918693768,0.0592,0.0446259942,0.575921875,0.261427536,0.239248275,0.266465339,0.20356875,0.1718315462,0.380665625,0.2014480796,103.32709375,19.4131211786,747752.84375,427313.906192196,3.9375,0.2459346884,46.0562709375,28.576129794,28.25,13.640546768,0.0,0.0
5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,"['album rock', 'blues', 'blues rock', 'classic rock', 'electric blues', 'instrumental rock', 'modern blues', 'rock', 'texas blues']",1820538.0,67,0.426,,0.693,,8.0,,-9.759,,1.0,,0.0377,,0.0251,,0.0065,,0.101,,0.751,,126.804,,219840.0,,4.0,,31.31616,,8.0,,0.0,
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,"['dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1809254.0,67,0.4425,0.0685893578,0.7755,0.0643467171,4.0,2.8284271247,-4.3515,0.0671751442,0.0,0.0,0.0418,0.001979899,0.02101,0.025441702,0.0095,0.0134350288,0.149,0.0523259018,0.485,0.0339411255,84.931,3.0646007897,231546.5,11332.8003820768,4.0,0.0,29.82702,19.5099811896,7.5,0.7071067812,1.0,0.0
6nzxy2wXs6tLgzEtqOkEi2,Monica,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",1759797.0,67,0.6357777778,0.1514230644,0.5816666667,0.1228057409,6.7777777778,2.8625940062,-7.2127777778,2.6180261065,0.5555555556,0.5270462767,0.0913888889,0.1084399424,0.2206077778,0.2087459724,3.08444e-05,4.83907e-05,0.2066444444,0.1220339513,0.5944444444,0.2273071221,114.4672222222,33.3817807111,240900.6666666667,19517.6932166688,4.0,0.0,40.5528388889,17.0452417375,10.8888888889,2.6193722743,1.0,0.0
